uniai_app             | 2026-07-18 17:13:45 - [AI] Provider selected provider=gemini model=gemini-3.1-flash-lite
uniai_app             | ORDER BY u.name ASC, dt.code ASC NULLS LAST, gp.official_degree_name ASC
uniai_app             | LIMIT 20
uniai_app             | ]
uniai_app             | org.springframework.jdbc.BadSqlGrammarException: PreparedStatementCallback; bad SQL grammar [SELECT
uniai_app             |     u.id AS university_id,
uniai_app             |     gp.id AS program_id,
uniai_app             |     u.name AS university_name,
uniai_app             |     u.acronym AS university_acronym,
uniai_app             |     COALESCE(fac.name, 'Not available in official data') AS faculty_name,
uniai_app             |     COALESCE(dt.code, 'Not available in official data') AS degree_type_code,
uniai_app             |     COALESCE(gp.official_degree_name, 'Not available in official data') AS official_degree_name,
uniai_app             |     COALESCE(l.name, 'Not available in official data') AS language_name,
uniai_app             |     COALESCE(gp.credits::text, 'Not available in official data') AS credits,
uniai_app             |     COALESCE(gp.delivery_mode, 'Not available in official data') AS delivery_mode,
uniai_app             |     COALESCE(gp.thesis_or_non_thesis, 'Not available in official data') AS thesis_or_non_thesis,
uniai_app             |     COALESCE(tuition.tuition_summary, 'Not available in official data') AS tuition_summary,
uniai_app             |     COALESCE(CONCAT_WS(' | ', admissions.admission_summary, documents.document_summary), 'Not available in official data') AS admission_summary,
uniai_app             |     COALESCE(gp.official_program_url, 'Not available in official data') AS official_program_url,
uniai_app             |     COALESCE(src.source_urls, 'Not available in official data') AS source_urls
uniai_app             | FROM graduate_program gp
uniai_app             | JOIN university u ON u.id = gp.university_id
uniai_app             | LEFT JOIN degree_type dt ON dt.id = gp.degree_type_id
uniai_app             | LEFT JOIN university_faculty fac ON fac.id = gp.faculty_id
uniai_app             | LEFT JOIN university_department dep ON dep.id = gp.department_id
uniai_app             | LEFT JOIN language l ON l.id = gp.primary_language_id
uniai_app             | LEFT JOIN LATERAL (
uniai_app             |     SELECT STRING_AGG(
uniai_app             |         CONCAT_WS(
uniai_app             |             ': ',
uniai_app             |             COALESCE(gtr.academic_year, 'Not available in official data'),
uniai_app             |             COALESCE(gtr.category, 'Not available in official data'),
uniai_app             |             CONCAT(
uniai_app             |                 COALESCE(gtr.amount::text, 'Not available in official data'),
uniai_app             |                 ' ',
uniai_app             |                 COALESCE(gtr.currency, 'Not available in official data'),
uniai_app             |                 ' / ',
uniai_app             |                 COALESCE(gtr.billing_basis, 'Not available in official data')
uniai_app             |             )
uniai_app             |         ),
uniai_app             |         ' | ' ORDER BY gtr.academic_year DESC NULLS LAST, gtr.id DESC
uniai_app             |     ) AS tuition_summary
uniai_app             |     FROM graduate_tuition_rate gtr
uniai_app             |     WHERE gtr.program_id = gp.id
uniai_app             | ) tuition ON TRUE
uniai_app             | LEFT JOIN LATERAL (
uniai_app             |     SELECT STRING_AGG(
uniai_app             |         CONCAT_WS(
uniai_app             |             ': ',
uniai_app             |             COALESCE(gar.scope_level, 'UNKNOWN'),
uniai_app             |             COALESCE(gar.requirement_type, 'Not available in official data'),
uniai_app             |             CASE WHEN gar.is_required THEN 'REQUIRED' ELSE 'OPTIONAL' END,
uniai_app             |             CASE WHEN gar.threshold_value IS NOT NULL
uniai_app             |                 THEN CONCAT(gar.comparison_operator, ' ', gar.threshold_value, ' ', COALESCE(gar.threshold_unit, ''))
uniai_app             |                 ELSE NULL END,
uniai_app             |             LEFT(COALESCE(gar.requirement_text, 'Not available in official data'), 220)
uniai_app             |         ),
uniai_app             |         ' | ' ORDER BY gar.id ASC
uniai_app             |     ) AS admission_summary
uniai_app             |     FROM graduate_admission_requirement gar
uniai_app             |     WHERE gar.program_id = gp.id
uniai_app             |        OR (gar.program_id IS NULL AND gar.scope_level = 'UNIVERSITY' AND gar.university_id = gp.university_id)
uniai_app             |        OR (gar.program_id IS NULL AND gar.scope_level = 'FACULTY' AND gar.faculty_id = gp.faculty_id)
uniai_app             |        OR (gar.program_id IS NULL AND gar.scope_level = 'DEPARTMENT' AND gar.department_id = gp.department_id)
uniai_app             | ) admissions ON TRUE
uniai_app             | LEFT JOIN LATERAL (
uniai_app             |     SELECT STRING_AGG(
uniai_app             |         CONCAT_WS(': ', 'DOCUMENT', grd.scope_level,
uniai_app             |             CASE WHEN grd.is_optional THEN 'OPTIONAL' ELSE 'REQUIRED' END,
uniai_app             |             grd.document_name),
uniai_app             |         ' | ' ORDER BY grd.sort_order ASC NULLS LAST, grd.id ASC
uniai_app             |     ) AS document_summary
uniai_app             |     FROM graduate_required_document grd
uniai_app             |     WHERE grd.program_id = gp.id
uniai_app             |        OR (grd.program_id IS NULL AND grd.scope_level = 'UNIVERSITY' AND grd.university_id = gp.university_id)
uniai_app             |        OR (grd.program_id IS NULL AND grd.scope_level = 'FACULTY' AND grd.faculty_id = gp.faculty_id)
uniai_app             |        OR (grd.program_id IS NULL AND grd.scope_level = 'DEPARTMENT' AND grd.department_id = gp.department_id)
uniai_app             | ) documents ON TRUE
uniai_app             | LEFT JOIN LATERAL (
uniai_app             |     SELECT STRING_AGG(DISTINCT source_url, ' | ' ORDER BY source_url) AS source_urls
uniai_app             |     FROM (
uniai_app             |         SELECT s.url AS source_url
uniai_app             |         FROM source s
uniai_app             |         WHERE s.id = gp.source_id
uniai_app             |         UNION
uniai_app             |         SELECT s2.url AS source_url
uniai_app             |         FROM graduate_program_source gps
uniai_app             |         JOIN source s2 ON s2.id = gps.source_id
uniai_app             |         WHERE gps.program_id = gp.id
uniai_app             |         UNION
uniai_app             |         SELECT s3.url AS source_url
uniai_app             |         FROM graduate_admission_requirement gar2
uniai_app             |         JOIN source s3 ON s3.id = gar2.source_id
uniai_app             |         WHERE gar2.program_id = gp.id
uniai_app             |            OR (gar2.program_id IS NULL AND gar2.scope_level = 'UNIVERSITY' AND gar2.university_id = gp.university_id)
uniai_app             |            OR (gar2.program_id IS NULL AND gar2.scope_level = 'FACULTY' AND gar2.faculty_id = gp.faculty_id)
uniai_app             |            OR (gar2.program_id IS NULL AND gar2.scope_level = 'DEPARTMENT' AND gar2.department_id = gp.department_id)
uniai_app             |         UNION
uniai_app             |         SELECT s4.url AS source_url
uniai_app             |         FROM graduate_required_document grd2
uniai_app             |         JOIN source s4 ON s4.id = grd2.source_id
uniai_app             |         WHERE grd2.program_id = gp.id
uniai_app             |            OR (grd2.program_id IS NULL AND grd2.scope_level = 'UNIVERSITY' AND grd2.university_id = gp.university_id)
uniai_app             |            OR (grd2.program_id IS NULL AND grd2.scope_level = 'FACULTY' AND grd2.faculty_id = gp.faculty_id)
uniai_app             |            OR (grd2.program_id IS NULL AND grd2.scope_level = 'DEPARTMENT' AND grd2.department_id = gp.department_id)
uniai_app             |     ) source_union
uniai_app             | ) src ON TRUE
uniai_app             | WHERE 1 = 1
uniai_app             | AND (? = TRUE OR gp.university_id IN (?, ?))
uniai_app             | AND (? IS NULL OR EXISTS (SELECT 1 FROM campus c WHERE c.university_id = u.id AND LOWER(BTRIM(c.city)) = LOWER(BTRIM(?))))
uniai_app             | AND (? IS NULL OR LOWER(BTRIM(fac.name)) = LOWER(BTRIM(?)))
uniai_app             | AND (? IS NULL OR LOWER(BTRIM(dep.name)) = LOWER(BTRIM(?)))
uniai_app             | AND (? IS NULL OR CONCAT_WS(' ', gp.official_degree_name, gp.major, gp.major_category) ~* ?)
uniai_app             | AND EXISTS (SELECT 1 FROM graduate_admission_requirement admission_filter WHERE admission_filter.requirement_type IN (?) AND (admission_filter.program_id = gp.id OR (admission_filter.program_id IS NULL AND admission_filter.scope_level = 'UNIVERSITY' AND admission_filter.university_id = gp.university_id) OR (admission_filter.program_id IS NULL AND admission_filter.scope_level = 'FACULTY' AND admission_filter.faculty_id = gp.faculty_id) OR (admission_filter.program_id IS NULL AND admission_filter.scope_level = 'DEPARTMENT' AND admission_filter.department_id = gp.department_id)))
uniai_app             | 
uniai_app             | ORDER BY u.name ASC, dt.code ASC NULLS LAST, gp.official_degree_name ASC
uniai_app             | LIMIT 20
uniai_app             | ]
uniai_app             | 	at org.springframework.jdbc.support.SQLStateSQLExceptionTranslator.doTranslate(SQLStateSQLExceptionTranslator.java:134)
uniai_app             | 	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:102)
uniai_app             | 	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:111)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.translateException(JdbcTemplate.java:1548)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:688)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:731)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:751)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.query(JdbcTemplate.java:803)
uniai_app             | 	at org.springframework.jdbc.core.namedparam.NamedParameterJdbcTemplate.query(NamedParameterJdbcTemplate.java:224)
uniai_app             | 	at com.uniai.chat.infrastructure.retrieval.SqlGraduateKnowledgeRetrievalAdapter.queryPrograms(SqlGraduateKnowledgeRetrievalAdapter.java:486)
uniai_app             | 	at com.uniai.chat.infrastructure.retrieval.SqlGraduateKnowledgeRetrievalAdapter.retrieveContext(SqlGraduateKnowledgeRetrievalAdapter.java:111)
uniai_app             | 	at com.uniai.chat.application.service.ChatApplicationService.sendMessage(ChatApplicationService.java:393)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
uniai_app             | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
uniai_app             | 	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
uniai_app             | 	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:359)
uniai_app             | 	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
uniai_app             | 	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:158)
uniai_app             | 	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:370)
uniai_app             | 	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:118)
uniai_app             | 	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
uniai_app             | 	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:719)
uniai_app             | 	at com.uniai.chat.application.service.ChatApplicationService$$SpringCGLIB$$0.sendMessage(<generated>)
uniai_app             | 	at com.uniai.chat.presentation.controller.ChatController.sendMessage(ChatController.java:43)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
uniai_app             | 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
uniai_app             | 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
uniai_app             | 	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
uniai_app             | 	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:258)
uniai_app             | 	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:190)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:117)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:934)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:853)
uniai_app             | 	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:86)
uniai_app             | 	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:963)
uniai_app             | 	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:866)
uniai_app             | 	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1003)
uniai_app             | 	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:903)
uniai_app             | 	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:649)
uniai_app             | 	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:874)
uniai_app             | 	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:710)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:128)
uniai_app             | 	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:110)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108)
uniai_app             | 	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:235)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$FilterObservation$SimpleFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:493)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:354)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator.lambda$wrapSecured$0(ObservationFilterChainDecorator.java:86)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:132)
uniai_app             | 	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:101)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:126)
uniai_app             | 	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:120)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:132)
uniai_app             | 	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:86)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:100)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:181)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at com.uniai.shared.infrastructure.jwt.JwtFilter.doFilterInternal(JwtFilter.java:81)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:110)
uniai_app             | 	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:96)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90)
uniai_app             | 	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:82)
uniai_app             | 	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:62)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:231)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.session.DisableEncodeUrlFilter.doFilterInternal(DisableEncodeUrlFilter.java:42)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:244)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$0(ObservationFilterChainDecorator.java:337)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:228)
uniai_app             | 	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:141)
uniai_app             | 	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:237)
uniai_app             | 	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:195)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
uniai_app             | 	at org.springframework.web.filter.ServletRequestPathFilter.doFilter(ServletRequestPathFilter.java:52)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
uniai_app             | 	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
uniai_app             | 	at org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebSecurityConfiguration.java:317)
uniai_app             | 	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:355)
uniai_app             | 	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:272)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.ServerHttpObservationFilter.doFilterInternal(ServerHttpObservationFilter.java:110)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:199)
uniai_app             | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
uniai_app             | 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
uniai_app             | 	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:165)
uniai_app             | 	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:77)
uniai_app             | 	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482)
uniai_app             | 	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:113)
uniai_app             | 	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:83)
uniai_app             | 	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:72)
uniai_app             | 	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:341)
uniai_app             | 	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:397)
uniai_app             | 	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
uniai_app             | 	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
uniai_app             | 	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1778)
uniai_app             | 	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
uniai_app             | 	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:946)
uniai_app             | 	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:480)
uniai_app             | 	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:57)
uniai_app             | 	at java.base/java.lang.Thread.run(Thread.java:840)
uniai_app             | Caused by: org.postgresql.util.PSQLException: ERROR: could not determine data type of parameter $4
uniai_app             | 	at org.postgresql.core.v3.QueryExecutorImpl.receiveErrorResponse(QueryExecutorImpl.java:2736)
uniai_app             | 	at org.postgresql.core.v3.QueryExecutorImpl.processResults(QueryExecutorImpl.java:2421)
uniai_app             | 	at org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:372)
uniai_app             | 	at org.postgresql.jdbc.PgStatement.executeInternal(PgStatement.java:525)
uniai_app             | 	at org.postgresql.jdbc.PgStatement.execute(PgStatement.java:435)
uniai_app             | 	at org.postgresql.jdbc.PgPreparedStatement.executeWithFlags(PgPreparedStatement.java:196)
uniai_app             | 	at org.postgresql.jdbc.PgPreparedStatement.executeQuery(PgPreparedStatement.java:139)
uniai_app             | 	at com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery(ProxyPreparedStatement.java:52)
uniai_app             | 	at com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery(HikariProxyPreparedStatement.java)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.lambda$query$0(JdbcTemplate.java:737)
uniai_app             | 	at org.springframework.jdbc.core.JdbcTemplate.execute(JdbcTemplate.java:669)
uniai_app             | 	... 149 common frames omitted
uniai_app             | 2026-07-18 17:15:32 - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed: org.springframework.jdbc.BadSqlGrammarException: PreparedStatementCallback; bad SQL grammar [SELECT
uniai_app             |     u.id AS university_id,
uniai_app             |     gp.id AS program_id,
uniai_app             |     u.name AS university_name,
uniai_app             |     u.acronym AS university_acronym,
